,transaction_id,tx_datetime,customer_id,terminal_id,tx_amount,tx_time_seconds,tx_time_days,TX_FRAUD,TX_FRAUD_SCENARIO
1397009,1397009,2024-01-28 09:19:22,3771,6951,1373.18,5044762,58,0.2,1
91998,91998,2023-12-04 17:17:39,1608,4159,1226.4,321459,3,0.2,1
1989919,1989919,2024-02-22 04:01:26,4906,257,762.63,7185686,83,0.1,1
1264112,1264112,2024-01-22 15:46:13,1810,6196,446.06,4549573,52,0.0,0
68374,68374,2023-12-03 17:37:26,644,3048,387.32,236246,2,0.0,0
366119,366119,2023-12-16 08:36:59,1851,9107,1477.94,1327019,15,0.2,1
1376355,1376355,2024-01-27 11:20:34,515,2218,1213.56,4965634,57,0.2,1
338486,338486,2023-12-15 05:45:27,4102,9381,1050.0,1230327,14,0.2,1
946799,946799,2024-01-09 12:00:11,3549,6426,398.04,3412811,39,0.0,0
1616124,1616124,2024-02-06 11:28:00,4075,2977,3.77,5830080,67,0.0,0
853710,853710,2024-01-05 13:34:08,2486,7482,214.41,3072848,35,0.0,0
1277919,1277919,2024-01-23 09:40:10,319,7657,1417.13,4614010,53,0.2,1
898452,898452,2024-01-07 11:46:26,3067,7740,311.63,3239186,37,0.0,0
1233582,1233582,2024-01-21 11:42:18,1702,963,1755.17,4448538,51,0.2,1
2150180,2150180,2024-02-28 15:33:31,369,5958,1264.31,7745611,89,0.2,1
538558,538558,2023-12-23 11:18:16,4436,9809,2282.42,1941496,22,0.4,1
280717,280717,2023-12-12 14:58:04,2653,9795,1632.98,1004284,11,0.2,1
1525192,1525192,2024-02-02 14:05:15,330,4165,38.05,5493915,63,0.0,0
142866,142866,2023-12-06 21:06:47,2815,1622,703.14,508007,5,0.1,1
1571062,1571062,2024-02-04 12:55:20,38,1175,428.51,5662520,65,0.0,0
2112318,2112318,2024-02-27 07:05:37,3302,3488,506.2,7628737,88,0.1,1
238501,238501,2023-12-10 20:39:58,1040,7688,577.95,851998,9,0.1,1
237685,237685,2023-12-10 19:16:39,4481,8400,1091.94,846999,9,0.2,1
920769,920769,2024-01-08 10:54:20,3395,3711,129.73,3322460,38,0.0,0
192283,192283,2023-12-09 01:56:42,4406,506,236.78,698202,8,0.0,0
73560,73560,2023-12-04 04:17:08,3062,830,2044.49,274628,3,0.4,1
1896123,1896123,2024-02-18 06:33:21,2487,2490,587.14,6849201,79,0.1,1
1896666,1896666,2024-02-18 07:03:16,4669,3612,1438.91,6850996,79,0.2,1
662311,662311,2023-12-28 13:46:25,4412,896,2327.87,2382385,27,0.4,1
2039330,2039330,2024-02-24 05:45:50,2702,5494,640.96,7364750,85,0.1,1
984905,984905,2024-01-11 05:21:35,2173,937,273.86,3561695,41,0.0,0
1286273,1286273,2024-01-23 14:30:40,3727,4813,69.14,4631440,53,0.0,0
1327133,1327133,2024-01-25 10:32:48,4944,73,1433.44,4789968,55,0.2,1
1459769,1459769,2024-01-30 19:23:26,1368,5708,454.63,5253806,60,0.0,0
1946231,1946231,2024-02-20 08:16:01,2289,6874,987.46,7028161,81,0.1,1
363488,363488,2023-12-16 06:34:00,4413,7700,508.28,1319640,15,0.1,1
1580112,1580112,2024-02-04 20:25:52,1874,7360,204.93,5689552,65,0.0,0
1387645,1387645,2024-01-27 19:27:02,4728,8626,263.21,4994822,57,0.0,0
1224027,1224027,2024-01-21 04:52:56,823,7671,2669.94,4423976,51,0.4,1
349089,349089,2023-12-15 12:47:05,3261,713,1887.19,1255625,14,0.2,1
485181,485181,2023-12-21 08:12:12,1661,2327,257.37,1757532,20,0.0,0
1271033,1271033,2024-01-23 03:17:28,3579,7695,244.37,4591048,53,0.0,0
2093662,2093662,2024-02-26 10:37:11,1502,2550,886.36,7555031,87,0.1,1
315720,315720,2023-12-14 06:54:35,339,8271,713.38,1148075,13,0.1,1
841053,841053,2024-01-05 04:59:41,3989,8921,2619.79,3041981,35,0.4,1
914417,914417,2024-01-08 06:24:40,2911,3433,115.8,3306280,38,0.0,0
1677565,1677565,2024-02-09 01:33:15,4017,3630,584.76,6053595,70,0.1,1
859936,859936,2024-01-05 18:02:13,2355,2100,156.01,3088933,35,0.0,0
178388,178388,2023-12-08 11:19:46,223,5045,1139.76,645586,7,0.2,1
1891576,1891576,2024-02-17 21:05:08,3774,2478,361.52,6815108,78,0.0,0
135462,135462,2023-12-06 14:08:33,3666,9083,275.88,482913,5,0.0,0
1598708,1598708,2024-02-05 15:13:11,2994,5100,1630.92,5757191,66,0.2,1
200189,200189,2023-12-09 09:57:00,3880,5771,2085.46,727020,8,0.4,1
656374,656374,2023-12-28 10:23:33,4657,8245,496.93,2370213,27,0.0,0
837706,837706,2024-01-04 20:31:46,4781,4811,3011.03,3011506,34,0.6000000000000001,1
1592274,1592274,2024-02-05 11:27:14,1924,5372,2468.93,5743634,66,0.4,1
2022902,2022902,2024-02-23 11:10:40,3455,6889,1268.53,7297840,84,0.2,1
934828,934828,2024-01-09 00:45:34,2680,2531,507.13,3372334,39,0.1,1
763572,763572,2024-01-01 17:28:30,3797,5693,6.2,2741310,31,0.0,0
1796592,1796592,2024-02-13 23:00:18,3684,2130,1469.15,6476418,74,0.2,1
677823,677823,2023-12-29 08:48:02,2556,3078,84.81,2450882,28,0.0,0
1774127,1774127,2024-02-13 03:37:40,1999,4600,762.81,6406660,74,0.1,1
907167,907167,2024-01-07 17:24:48,672,8586,989.33,3259488,37,0.1,1
379744,379744,2023-12-16 17:05:33,120,9915,347.68,1357533,15,0.0,0
721109,721109,2023-12-31 04:33:37,3585,8140,877.32,2608417,30,0.1,1
1552132,1552132,2024-02-03 15:59:57,279,8025,754.46,5587197,64,0.1,1
1743363,1743363,2024-02-11 15:47:41,1178,5686,1019.23,6277661,72,0.2,1
1303866,1303866,2024-01-24 10:48:10,2594,9118,635.45,4704490,54,0.1,1
444017,444017,2023-12-19 12:23:11,3838,1203,2149.46,1599791,18,0.4,1
947034,947034,2024-01-09 12:08:03,2283,7600,496.71,3413283,39,0.0,0
195071,195071,2023-12-09 06:11:25,3513,8917,1042.71,713485,8,0.2,1
1073065,1073065,2024-01-14 16:15:46,1072,2864,2300.29,3860146,44,0.4,1
446083,446083,2023-12-19 13:36:00,3984,3959,1046.83,1604160,18,0.2,1
737448,737448,2023-12-31 15:49:24,4818,8132,1261.62,2648964,30,0.2,1
427287,427287,2023-12-18 17:05:14,4848,6869,685.44,1530314,17,0.1,1
2002332,2002332,2024-02-22 13:05:39,1339,4058,1638.13,7218339,83,0.2,1
1483189,1483189,2024-01-31 18:36:41,3945,1798,358.33,5337401,61,0.0,0
1539141,1539141,2024-02-03 08:02:22,1139,232,1231.05,5558542,64,0.2,1
1211826,1211826,2024-01-20 13:01:29,1333,8282,1002.78,4366889,50,0.2,1
498717,498717,2023-12-21 16:28:42,835,9834,488.13,1787322,20,0.0,0
1301289,1301289,2024-01-24 09:13:42,1297,5102,1692.93,4698822,54,0.2,1
823115,823115,2024-01-04 09:50:15,4257,2729,270.3,2973015,34,0.0,0
1072307,1072307,2024-01-14 15:43:03,4270,2535,1820.76,3858183,44,0.2,1
1788463,1788463,2024-02-13 14:02:01,2531,5981,1781.04,6444121,74,0.2,1
502911,502911,2023-12-21 21:22:45,798,1922,1196.39,1804965,20,0.2,1
954265,954265,2024-01-09 16:49:29,2961,9364,1219.55,3430169,39,0.2,1
916646,916646,2024-01-08 08:12:59,4069,4650,1636.55,3312779,38,0.2,1
1045475,1045475,2024-01-13 13:54:04,1616,2117,472.84,3765244,43,0.0,0
1306497,1306497,2024-01-24 12:19:29,3229,5771,2471.03,4709969,54,0.4,1
828945,828945,2024-01-04 13:08:06,1830,5905,437.63,2984886,34,0.0,0
2050598,2050598,2024-02-24 13:17:02,3414,212,592.85,7391822,85,0.1,1
1048893,1048893,2024-01-13 16:05:46,4477,5239,528.28,3773146,43,0.1,1
1827720,1827720,2024-02-15 09:01:25,6,1175,188.99,6598885,76,0.0,0
2129222,2129222,2024-02-27 18:05:54,3395,1642,367.9,7668354,88,0.0,0
95781,95781,2023-12-04 23:53:28,3790,5190,266.68,345208,3,0.0,0
573461,573461,2023-12-24 19:08:48,4882,8336,882.1,2056128,23,0.1,1
1341699,1341699,2024-01-25 23:40:28,91,534,1578.39,4837228,55,0.2,1
741486,741486,2023-12-31 19:37:58,1693,9896,63.33,2662678,30,0.0,0
485914,485914,2023-12-21 08:41:47,1328,6359,1421.46,1759307,20,0.2,1
2022190,2022190,2024-02-23 10:45:02,360,6053,1338.71,7296302,84,0.2,1
116106,116106,2023-12-05 17:21:47,1497,380,118.06,408107,4,0.0,0
1549765,1549765,2024-02-03 14:26:07,4870,8146,567.94,5581567,64,0.1,1
749174,749174,2024-01-01 08:19:20,4952,6103,871.82,2708360,31,0.1,1
5009,5009,2023-12-01 07:41:37,441,4589,1550.74,27697,0,0.2,1
1970371,1970371,2024-02-21 08:17:48,4195,5791,366.08,7114668,82,0.0,0
1504278,1504278,2024-02-01 16:13:00,4248,8997,797.71,5415180,62,0.1,1
521698,521698,2023-12-22 15:34:56,1206,64,1041.34,1870496,21,0.2,1
206519,206519,2023-12-09 13:35:42,4844,464,68.11,740142,8,0.0,0
1069402,1069402,2024-01-14 13:53:37,4631,6800,674.98,3851617,44,0.1,1
284019,284019,2023-12-12 17:28:43,3483,3117,2480.51,1013323,11,0.4,1
1795601,1795601,2024-02-13 20:26:04,129,1790,1982.03,6467164,74,0.2,1
1290754,1290754,2024-01-23 17:58:11,2146,371,2380.42,4643891,53,0.4,1
2033895,2033895,2024-02-23 18:41:05,2156,7844,48.37,7324865,84,0.0,0
117614,117614,2023-12-05 18:58:22,4775,2501,181.16,413902,4,0.0,0
1888310,1888310,2024-02-17 16:57:07,2152,6066,583.43,6800227,78,0.1,1
700733,700733,2023-12-30 07:56:22,4517,8410,42.46,2534182,29,0.0,0
2033005,2033005,2024-02-23 17:44:44,2554,2724,448.71,7321484,84,0.0,0
213123,213123,2023-12-09 18:28:36,3972,493,116.29,757716,8,0.0,0
114448,114448,2023-12-05 16:01:07,3580,9408,60.0,403267,4,0.0,0
1679158,1679158,2024-02-09 04:46:39,1906,8524,584.19,6065199,70,0.1,1
585631,585631,2023-12-25 10:55:09,1340,7789,311.88,2112909,24,0.0,0
1571115,1571115,2024-02-04 12:57:20,4606,3442,892.56,5662640,65,0.1,1
506069,506069,2023-12-22 05:13:05,2131,800,287.16,1833185,21,0.0,0
1363300,1363300,2024-01-26 18:49:27,3520,6850,349.3,4906167,56,0.0,0
352633,352633,2023-12-15 14:51:33,1934,4636,994.55,1263093,14,0.1,1
581809,581809,2023-12-25 08:33:24,14,5860,252.25,2104404,24,0.0,0
746447,746447,2024-01-01 06:06:35,4701,1983,1113.04,2700395,31,0.2,1
1335994,1335994,2024-01-25 15:49:18,4599,3880,2801.04,4808958,55,0.4,1
323923,323923,2023-12-14 12:09:14,343,2897,121.58,1166954,13,0.0,0
1091151,1091151,2024-01-15 12:32:25,4122,8652,1178.64,3933145,45,0.2,1
793571,793571,2024-01-03 05:18:10,2731,3703,418.51,2870290,33,0.0,0
336006,336006,2023-12-15 01:35:37,758,2221,332.91,1215337,14,0.0,0
1675852,1675852,2024-02-08 20:10:25,741,4020,139.53,6034225,69,0.0,0
55759,55759,2023-12-03 09:24:59,4106,4930,1100.48,206699,2,0.2,1
18364,18364,2023-12-01 15:53:48,4619,4470,2000.75,57228,0,0.4,1
1404338,1404338,2024-01-28 13:32:32,3312,9868,847.35,5059952,58,0.1,1
1511766,1511766,2024-02-02 05:07:20,2762,1081,1518.79,5461640,63,0.2,1
1554506,1554506,2024-02-03 18:04:42,3381,2883,1360.58,5594682,64,0.2,1
563513,563513,2023-12-24 11:55:34,107,291,242.53,2030134,23,0.0,0
1414381,1414381,2024-01-29 02:40:21,1477,3594,423.98,5107221,59,0.0,0
483390,483390,2023-12-21 06:51:46,72,1071,881.49,1752706,20,0.1,1
2095874,2095874,2024-02-26 11:53:58,4995,6342,2455.03,7559638,87,0.4,1
1600556,1600556,2024-02-05 16:34:11,4469,1261,1910.38,5762051,66,0.2,1
1414516,1414516,2024-01-29 02:57:58,650,225,2100.44,5108278,59,0.4,1
522127,522127,2023-12-22 15:53:14,1171,7436,570.51,1871594,21,0.1,1
1217191,1217191,2024-01-20 16:26:46,2710,8123,384.13,4379206,50,0.0,0
1014337,1014337,2024-01-12 09:37:33,4912,1419,110.08,3663453,42,0.0,0
2023864,2023864,2024-02-23 11:43:03,2080,7893,2348.29,7299783,84,0.4,1
400104,400104,2023-12-17 14:33:50,250,5932,1161.16,1434830,16,0.2,1
1944792,1944792,2024-02-20 07:10:56,3162,8798,90.87,7024256,81,0.0,0
212280,212280,2023-12-09 17:38:28,1859,1924,1854.38,754708,8,0.2,1
1633486,1633486,2024-02-07 07:09:13,4044,6165,803.89,5900953,68,0.1,1
879905,879905,2024-01-06 14:57:18,2957,3755,1512.63,3164238,36,0.2,1
2001779,2001779,2024-02-22 12:46:00,374,9682,80.36,7217160,83,0.0,0
672321,672321,2023-12-29 03:25:51,596,4281,950.47,2431551,28,0.1,1
245473,245473,2023-12-11 08:20:43,4469,1513,1099.01,894043,10,0.2,1
1576119,1576119,2024-02-04 16:07:50,2326,2201,1642.89,5674070,65,0.2,1
685818,685818,2023-12-29 13:23:48,3973,8419,712.06,2467428,28,0.1,1
1332039,1332039,2024-01-25 13:18:54,4068,9505,271.74,4799934,55,0.0,0
833152,833152,2024-01-04 15:49:28,2494,3702,1044.64,2994568,34,0.2,1
412030,412030,2023-12-18 07:16:38,4666,4072,2448.45,1494998,17,0.4,1
494916,494916,2023-12-21 13:58:42,4628,850,540.14,1778322,20,0.1,1
577083,577083,2023-12-25 03:59:30,1949,7048,513.03,2087970,24,0.1,1
1587254,1587254,2024-02-05 08:24:02,652,8790,2266.47,5732642,66,0.4,1
503355,503355,2023-12-21 22:39:01,625,5299,2860.91,1809541,20,0.4,1
2037476,2037476,2024-02-24 03:14:06,1403,3104,1728.18,7355646,85,0.2,1
2020484,2020484,2024-02-23 09:43:49,2891,9625,2104.89,7292629,84,0.4,1
226279,226279,2023-12-10 11:12:56,4906,2626,12.67,817976,9,0.0,0
448261,448261,2023-12-19 14:52:34,3112,6325,304.01,1608754,18,0.0,0
436595,436595,2023-12-19 07:50:46,1792,5044,1003.52,1583446,18,0.2,1
352445,352445,2023-12-15 14:44:05,3312,5305,440.43,1262645,14,0.0,0
1286942,1286942,2024-01-23 14:55:37,1710,4142,268.19,4632937,53,0.0,0
594437,594437,2023-12-25 16:17:11,3588,9895,543.15,2132231,24,0.1,1
1857557,1857557,2024-02-16 12:32:25,359,2049,1234.16,6697945,77,0.2,1
782277,782277,2024-01-02 13:49:05,1045,7525,839.64,2814545,32,0.1,1
1724034,1724034,2024-02-10 20:42:00,591,3814,1041.73,6208920,71,0.2,1
2074864,2074864,2024-02-25 13:28:03,2998,1788,1410.53,7478883,86,0.2,1
990584,990584,2024-01-11 09:52:06,1341,4777,497.67,3577926,41,0.0,0
1256625,1256625,2024-01-22 11:11:55,2200,3940,1091.82,4533115,52,0.2,1
1809815,1809815,2024-02-14 12:34:09,1026,8457,396.77,6525249,75,0.0,0
1194662,1194662,2024-01-19 17:37:07,3244,3384,159.13,4297027,49,0.0,0
589721,589721,2023-12-25 13:14:51,2666,7712,180.31,2121291,24,0.0,0
476439,476439,2023-12-20 18:09:41,885,5134,590.31,1706981,19,0.1,1
1085487,1085487,2024-01-15 09:13:34,1432,9270,1705.49,3921214,45,0.2,1
1543440,1543440,2024-02-03 10:48:05,733,4607,2417.33,5568485,64,0.4,1
775181,775181,2024-01-02 09:46:11,1808,4114,1347.55,2799971,32,0.2,1
318695,318695,2023-12-14 09:05:10,2391,9590,914.19,1155910,13,0.1,1
818817,818817,2024-01-04 06:47:25,1813,2769,1132.43,2962045,34,0.2,1
1646745,1646745,2024-02-07 15:16:10,3297,8099,70.87,5930170,68,0.0,0
2056103,2056103,2024-02-24 16:56:45,4612,432,709.4,7405005,85,0.1,1
570286,570286,2023-12-24 16:02:45,2370,5644,2382.8,2044965,23,0.4,1
808434,808434,2024-01-03 15:13:52,3885,2931,115.54,2906032,33,0.0,0
1377813,1377813,2024-01-27 12:11:22,881,9551,553.12,4968682,57,0.1,1
1075502,1075502,2024-01-14 18:28:24,4989,4619,1562.99,3868104,44,0.2,1
854810,854810,2024-01-05 14:12:10,856,7429,948.36,3075130,35,0.1,1
2109204,2109204,2024-02-27 03:31:22,2033,2441,569.23,7615882,88,0.1,1
1498598,1498598,2024-02-01 12:38:05,2962,206,34.77,5402285,62,0.0,0
1858383,1858383,2024-02-16 13:02:08,1400,8473,1556.69,6699728,77,0.2,1
1376561,1376561,2024-01-27 11:28:22,2243,4753,565.81,4966102,57,0.1,1
1679049,1679049,2024-02-09 04:37:20,316,4832,2805.24,6064640,70,0.4,1
1318828,1318828,2024-01-25 03:17:15,4916,9157,1311.57,4763835,55,0.2,1
428204,428204,2023-12-18 17:56:31,857,4404,464.13,1533391,17,0.0,0
65423,65423,2023-12-03 15:17:39,2490,1404,2912.93,227859,2,0.4,1
2125626,2125626,2024-02-27 15:17:14,2235,6017,794.99,7658234,88,0.1,1
187943,187943,2023-12-08 17:25:34,2417,9507,157.14,667534,7,0.0,0
364397,364397,2023-12-16 07:22:54,3180,4787,690.14,1322574,15,0.1,1
363497,363497,2023-12-16 06:34:52,1733,9083,417.62,1319692,15,0.0,0
1981155,1981155,2024-02-21 14:46:35,1201,3438,275.85,7137995,82,0.0,0
168818,168818,2023-12-08 03:13:03,2476,4147,384.07,616383,7,0.0,0
656151,656151,2023-12-28 10:15:13,3921,7236,599.07,2369713,27,0.1,1
1532740,1532740,2024-02-02 21:25:07,1570,1335,1384.22,5520307,63,0.2,1
359294,359294,2023-12-15 21:59:20,4697,7075,138.37,1288760,14,0.0,0
965054,965054,2024-01-10 08:44:42,1787,3057,2768.6,3487482,40,0.4,1
1603,1603,2023-12-01 04:13:51,3275,1855,1212.42,15231,0,0.2,1
342161,342161,2023-12-15 08:44:44,4998,4653,1495.37,1241084,14,0.2,1
2141527,2141527,2024-02-28 10:29:01,2054,9270,962.3,7727341,89,0.1,1
1471408,1471408,2024-01-31 10:45:07,797,5093,302.93,5309107,61,0.0,0
1426419,1426419,2024-01-29 12:28:37,4790,7884,110.25,5142517,59,0.0,0
88366,88366,2023-12-04 14:37:27,758,9911,319.93,311847,3,0.0,0
2089397,2089397,2024-02-26 07:52:52,1608,1206,1186.68,7545172,87,0.2,1
1834724,1834724,2024-02-15 13:09:40,4805,5435,72.72,6613780,76,0.0,0
788948,788948,2024-01-02 19:06:43,4357,6846,2305.21,2833603,32,0.4,1
678940,678940,2023-12-29 09:30:17,4958,548,1066.68,2453417,28,0.2,1
369414,369414,2023-12-16 10:35:54,4075,1344,268.5,1334154,15,0.0,0
1490357,1490357,2024-02-01 07:32:00,2865,3708,1436.66,5383920,62,0.2,1
547639,547639,2023-12-23 17:00:49,3286,160,232.63,1962049,22,0.0,0
964311,964311,2024-01-10 08:13:32,2620,1639,549.15,3485612,40,0.1,1
921671,921671,2024-01-08 11:25:26,3393,3879,682.23,3324326,38,0.1,1
2027219,2027219,2024-02-23 13:39:26,1746,8928,2164.09,7306766,84,0.4,1
298114,298114,2023-12-13 11:10:03,2312,3520,526.85,1077003,12,0.1,1
1362377,1362377,2024-01-26 17:49:57,1729,4864,357.29,4902597,56,0.0,0
732170,732170,2023-12-31 12:33:36,1769,4472,2793.28,2637216,30,0.4,1
1091603,1091603,2024-01-15 12:47:22,3052,2643,1419.05,3934042,45,0.2,1
1383497,1383497,2024-01-27 15:38:34,2591,1650,737.38,4981114,57,0.1,1
1806128,1806128,2024-02-14 10:26:17,2573,1735,843.39,6517577,75,0.1,1
451539,451539,2023-12-19 17:13:08,3417,9612,1120.24,1617188,18,0.2,1
1666035,1666035,2024-02-08 12:26:20,1852,2034,1781.64,6006380,69,0.2,1
205882,205882,2023-12-09 13:10:48,3422,3577,892.54,738648,8,0.1,1
882157,882157,2024-01-06 16:31:30,4573,8616,166.81,3169890,36,0.0,0
969996,969996,2024-01-10 11:38:11,811,8655,1089.81,3497891,40,0.2,1
1027091,1027091,2024-01-12 17:53:56,3822,6364,2532.4,3693236,42,0.4,1
1387679,1387679,2024-01-27 19:30:45,4498,5524,421.05,4995045,57,0.0,0
2134234,2134234,2024-02-28 04:48:06,4189,5796,281.59,7706886,89,0.0,0
461247,461247,2023-12-20 08:12:38,1188,728,1787.69,1671158,19,0.2,1
132986,132986,2023-12-06 12:39:59,1834,9273,3165.36,477599,5,0.6000000000000001,1
1794916,1794916,2024-02-13 19:21:44,3939,8837,704.56,6463304,74,0.1,1
1756628,1756628,2024-02-12 09:27:16,4799,4075,1600.59,6341236,73,0.2,1
783143,783143,2024-01-02 14:20:53,2546,4018,863.05,2816453,32,0.1,1
1521814,1521814,2024-02-02 12:11:06,521,39,985.19,5487066,63,0.1,1
1270085,1270085,2024-01-23 00:44:16,532,830,200.2,4581856,53,0.0,0
1444950,1444950,2024-01-30 09:15:07,194,8451,422.97,5217307,60,0.0,0
1885649,1885649,2024-02-17 15:00:17,3259,2140,279.86,6793217,78,0.0,0
2144972,2144972,2024-02-28 12:20:49,1654,4813,81.2,7734049,89,0.0,0
90143,90143,2023-12-04 15:48:59,120,2253,240.83,316139,3,0.0,0
1653304,1653304,2024-02-07 23:40:56,2941,4865,1208.24,5960456,68,0.2,1
430930,430930,2023-12-18 22:14:37,4882,821,633.93,1548877,17,0.1,1
1298858,1298858,2024-01-24 07:33:22,4647,9679,54.78,4692802,54,0.0,0
56791,56791,2023-12-03 10:02:32,2677,9299,1165.59,208952,2,0.2,1
2154764,2154764,2024-02-28 19:55:05,4184,9900,759.75,7761305,89,0.1,1
1298454,1298454,2024-01-24 07:15:10,2328,1901,1417.49,4691710,54,0.2,1
1836899,1836899,2024-02-15 14:26:03,2613,619,4051.93,6618363,76,0.9000000000000001,1
1984804,1984804,2024-02-21 17:34:00,4489,4723,2888.35,7148040,82,0.4,1
840771,840771,2024-01-05 04:38:35,369,8491,515.23,3040715,35,0.1,1
1583644,1583644,2024-02-05 05:14:20,960,9470,437.38,5721260,66,0.0,0
1070569,1070569,2024-01-14 14:35:46,4725,4483,688.31,3854146,44,0.1,1
36310,36310,2023-12-02 12:09:48,618,5430,70.69,130188,1,0.0,0
844114,844114,2024-01-05 07:43:55,2417,7874,324.38,3051835,35,0.0,0
673657,673657,2023-12-29 05:18:03,12,6917,1684.53,2438283,28,0.2,1
26812,26812,2023-12-02 05:47:07,2865,2097,3243.28,107227,1,0.6000000000000001,1
1752768,1752768,2024-02-12 06:35:51,1088,9646,676.34,6330951,73,0.1,1
1343867,1343867,2024-01-26 04:54:05,2416,7969,1649.61,4856045,56,0.2,1
1949697,1949697,2024-02-20 10:29:24,2047,1682,534.11,7036164,81,0.1,1
2013101,2013101,2024-02-23 02:26:43,4518,7725,483.25,7266403,84,0.0,0
588607,588607,2023-12-25 12:35:02,542,3546,238.54,2118902,24,0.0,0
528737,528737,2023-12-23 03:10:54,4074,4294,1022.63,1912254,22,0.2,1
1956546,1956546,2024-02-20 14:26:10,1060,4208,1673.11,7050370,81,1.2,2
1204227,1204227,2024-01-20 08:32:25,4295,570,628.62,4350745,50,0.1,1
2113752,2113752,2024-02-27 08:12:33,1805,9281,1030.76,7632753,88,0.2,1
1975170,1975170,2024-02-21 11:15:56,3312,8337,437.86,7125356,82,0.0,0
427959,427959,2023-12-18 17:41:47,3914,6414,313.72,1532507,17,0.0,0
915897,915897,2024-01-08 07:38:26,1291,1590,220.53,3310706,38,0.0,0
1593053,1593053,2024-02-05 11:53:09,29,181,1727.01,5745189,66,0.2,1
1735315,1735315,2024-02-11 10:55:37,4410,6298,2231.0,6260137,72,0.4,1
1146519,1146519,2024-01-17 17:30:05,2711,4206,1590.61,4123805,47,0.2,1
467972,467972,2023-12-20 12:17:19,4542,3668,62.72,1685839,19,0.0,0
1033583,1033583,2024-01-13 06:15:34,1038,5002,637.17,3737734,43,0.1,1
1693235,1693235,2024-02-09 14:24:34,158,4891,2226.31,6099874,70,0.4,1
539800,539800,2023-12-23 12:00:35,1398,3549,1974.71,1944035,22,0.2,1
1539776,1539776,2024-02-03 08:29:35,1484,8384,352.0,5560175,64,0.0,0
390023,390023,2023-12-17 08:38:06,4089,8682,364.1,1413486,16,0.0,0
310405,310405,2023-12-13 20:23:18,1275,6746,716.38,1110198,12,0.1,1
1213101,1213101,2024-01-20 13:47:05,1817,3578,1017.93,4369625,50,0.2,1
864620,864620,2024-01-06 04:12:35,3696,5660,1185375.0,3125555,36,15.900000000000002,3
1392368,1392368,2024-01-28 05:43:30,3899,8555,399.19,5031810,58,0.0,0
1723663,1723663,2024-02-10 19:57:56,1904,3977,45.42,6206276,71,0.0,0
1528683,1528683,2024-02-02 16:31:01,3025,8510,247.08,5502661,63,0.0,0
724557,724557,2023-12-31 07:53:52,2921,3939,2121.79,2620432,30,0.4,1
1013787,1013787,2024-01-12 09:16:28,4025,1666,1555.35,3662188,42,0.2,1
866956,866956,2024-01-06 06:51:28,2504,8052,2376.75,3135088,36,0.4,1
508008,508008,2023-12-22 07:08:00,3492,8116,60.13,1840080,21,0.0,0
1751911,1751911,2024-02-12 05:45:02,1657,9372,1382.68,6327902,73,0.2,1
830996,830996,2024-01-04 14:21:37,3053,401,209.55,2989297,34,0.0,0
1675770,1675770,2024-02-08 20:03:15,3223,8782,2088.61,6033795,69,0.4,1
2142131,2142131,2024-02-28 10:47:32,583,388,3399.12,7728452,89,0.6000000000000001,1
89394,89394,2023-12-04 15:18:49,1954,5213,685.08,314329,3,0.1,1
641784,641784,2023-12-27 16:02:56,3063,6264,1248.45,2304176,26,0.2,1
453521,453521,2023-12-19 19:14:53,3118,6005,517.04,1624493,18,0.1,1
2121623,2121623,2024-02-27 12:54:00,3378,8597,53.65,7649640,88,0.0,0
1118142,1118142,2024-01-16 14:25:44,4501,9150,127.61,4026344,46,0.0,0
609305,609305,2023-12-26 10:51:21,1275,6889,1416.19,2199081,25,0.2,1
1940320,1940320,2024-02-19 23:58:10,3410,9389,640.73,6998290,80,0.1,1
424748,424748,2023-12-18 15:12:47,3116,8237,114.75,1523567,17,0.0,0
1210266,1210266,2024-01-20 12:09:24,2516,3011,237.74,4363764,50,0.0,0
964854,964854,2024-01-10 08:35:36,3112,9675,365.79,3486936,40,0.0,0
720221,720221,2023-12-31 03:06:46,952,3985,1276.28,2603206,30,0.2,1
1709538,1709538,2024-02-10 09:54:03,3837,5379,725.76,6170043,71,0.1,1
1918169,1918169,2024-02-19 04:28:22,1313,2850,2232.65,6928102,80,0.4,1
586239,586239,2023-12-25 11:16:12,1047,7673,605.69,2114172,24,0.1,1
667702,667702,2023-12-28 17:35:52,1119,2094,2045.23,2396152,27,0.4,1
641172,641172,2023-12-27 15:36:57,2977,5291,443.89,2302617,26,0.0,0
1657565,1657565,2024-02-08 07:07:11,3422,4509,776.98,5987231,69,0.1,1
239883,239883,2023-12-11 01:18:01,842,795,206.54,868681,10,0.0,0
936678,936678,2024-01-09 04:46:24,2384,4933,1702.63,3386784,39,0.2,1
331061,331061,2023-12-14 16:38:24,2088,6715,238.35,1183104,13,0.0,0
2015619,2015619,2024-02-23 06:05:54,3585,8919,1292.24,7279554,84,0.2,1
767083,767083,2024-01-01 23:39:42,264,8775,855.84,2763582,31,0.1,1
2011393,2011393,2024-02-22 20:46:10,2021,9168,297.64,7245970,83,0.0,0
927051,927051,2024-01-08 14:29:22,2293,545,384.72,3335362,38,0.0,0
2001649,2001649,2024-02-22 12:42:01,2653,9988,240.23,7216921,83,0.0,0
1750284,1750284,2024-02-12 03:24:44,2391,7828,1438.59,6319484,73,0.2,1
